,INVOICE_NO,CUSTOMER_ID,GENDER,AGE,CATEGORY,QUANTITY,PRICE,PAYMENT_METHOD,INVOICE_DATE,SHOPPING_MALL
5731,I210444,C571317,Female,62,Technology,1,1050.0,Cash,2021-01-06,Kanyon
5732,I111303,C144073,Male,20,Toys,1,35.84,Cash,2021-01-06,Metropol AVM
5733,I102985,C191792,Male,42,Souvenir,2,23.46,Debit Card,2021-01-06,Mall of Istanbul
5734,I304748,C321617,Female,23,Clothing,3,900.24,Debit Card,2021-01-06,Mall of Istanbul
5735,I174774,C127865,Female,51,Books,1,15.15,Credit Card,2021-01-06,Zorlu Center
5736,I135171,C177104,Female,51,Toys,3,107.52,Cash,2021-01-06,Metropol AVM
5737,I201121,C546637,Male,47,Shoes,2,1200.34,Cash,2021-01-06,Mall of Istanbul
5738,I329577,C195448,Male,54,Cosmetics,3,121.98,Cash,2021-01-06,Forum Istanbul
5739,I229429,C513764,Female,67,Clothing,3,900.24,Cash,2021-01-06,Kanyon
5740,I277561,C530789,Female,18,Clothing,1,300.08,Cash,2021-01-06,Metrocity
5741,I247908,C454446,Female,27,Clothing,5,1500.4,Credit Card,2021-01-06,Cevahir AVM
5742,I317593,C291465,Female,36,Clothing,4,1200.32,Cash,2021-01-06,Metrocity
5743,I153869,C168511,Female,29,Technology,4,4200.0,Cash,2021-01-06,Mall of Istanbul
5744,I225306,C936734,Male,48,Shoes,5,3000.85,Cash,2021-01-06,Kanyon
5745,I886551,C135492,Female,59,Clothing,1,300.08,Debit Card,2021-01-06,Metropol AVM
5746,I268907,C778479,Male,38,Food & Beverage,2,10.46,Cash,2021-01-06,Kanyon
5747,I361492,C726315,Female,44,Shoes,5,3000.85,Debit Card,2021-01-06,Cevahir AVM
5748,I902791,C258749,Female,44,Technology,3,3150.0,Cash,2021-01-06,Metropol AVM
5749,I671373,C276868,Female,59,Toys,4,143.36,Credit Card,2021-01-06,Forum Istanbul
5750,I196081,C309476,Male,33,Shoes,5,3000.85,Cash,2021-01-06,Metrocity
5751,I279908,C287364,Female,32,Food & Beverage,4,20.92,Credit Card,2021-01-06,Zorlu Center
5752,I221164,C174980,Female,43,Toys,1,35.84,Credit Card,2021-01-06,Istinye Park
5753,I102047,C203711,Male,65,Toys,3,107.52,Credit Card,2021-01-06,Metropol AVM
5754,I336379,C221589,Male,55,Cosmetics,4,162.64,Cash,2021-01-06,Metropol AVM
5755,I170751,C159422,Male,64,Clothing,2,600.16,Debit Card,2021-01-06,Cevahir AVM
5756,I174599,C193130,Female,49,Cosmetics,5,203.3,Credit Card,2021-01-06,Metropol AVM
5757,I159994,C531218,Male,18,Clothing,2,600.16,Cash,2021-01-06,Mall of Istanbul
5758,I209848,C285108,Female,29,Souvenir,4,46.92,Cash,2021-01-06,Kanyon
5759,I173429,C156185,Male,53,Shoes,1,600.17,Cash,2021-01-06,Kanyon
5760,I243876,C119671,Female,32,Books,3,45.45,Credit Card,2021-01-06,Metropol AVM
5761,I132181,C152577,Male,64,Clothing,4,1200.32,Cash,2021-01-06,Mall of Istanbul
5762,I171566,C418259,Male,45,Toys,2,71.68,Cash,2021-01-06,Kanyon
5763,I258712,C196485,Male,52,Toys,1,35.84,Cash,2021-01-06,Metropol AVM
5764,I161020,C842177,Male,40,Clothing,2,600.16,Cash,2021-01-06,Mall of Istanbul
5765,I322873,C133664,Male,60,Food & Beverage,4,20.92,Cash,2021-01-06,Kanyon
5766,I169076,C113578,Female,68,Clothing,3,900.24,Credit Card,2021-01-06,Mall of Istanbul
5767,I352364,C179450,Male,55,Souvenir,1,11.73,Credit Card,2021-01-06,Mall of Istanbul
5768,I125470,C199577,Male,63,Books,5,75.75,Cash,2021-01-07,Cevahir AVM
5769,I180110,C315714,Male,20,Souvenir,4,46.92,Cash,2021-01-07,Istinye Park
5770,I250117,C106003,Male,20,Food & Beverage,1,5.23,Cash,2021-01-07,Mall of Istanbul
5771,I615178,C758227,Female,23,Food & Beverage,2,10.46,Cash,2021-01-07,Forum Istanbul
5772,I190551,C271903,Male,27,Food & Beverage,5,26.15,Cash,2021-01-07,Metrocity
5773,I158659,C169927,Female,18,Clothing,1,300.08,Cash,2021-01-07,Cevahir AVM
5774,I137243,C334607,Male,22,Cosmetics,3,121.98,Debit Card,2021-01-07,Metrocity
5775,I131208,C163717,Male,25,Food & Beverage,2,10.46,Credit Card,2021-01-07,Emaar Square Mall
5776,I301433,C697667,Female,31,Clothing,5,1500.4,Cash,2021-01-07,Istinye Park
5777,I119478,C172282,Female,49,Shoes,1,600.17,Debit Card,2021-01-07,Viaport Outlet
5778,I256288,C149075,Female,35,Toys,1,35.84,Credit Card,2021-01-07,Metropol AVM
5779,I186528,C208726,Female,35,Technology,2,2100.0,Credit Card,2021-01-07,Metropol AVM
5780,I211093,C124419,Male,32,Clothing,5,1500.4,Cash,2021-01-07,Metrocity
5781,I180097,C228512,Male,31,Food & Beverage,1,5.23,Cash,2021-01-07,Kanyon
5782,I338031,C225753,Male,68,Shoes,3,1800.51,Cash,2021-01-07,Cevahir AVM
5783,I147930,C165665,Female,38,Clothing,1,300.08,Credit Card,2021-01-07,Viaport Outlet
5784,I112760,C221597,Female,53,Technology,1,1050.0,Debit Card,2021-01-07,Istinye Park
5785,I234361,C514053,Female,30,Cosmetics,5,203.3,Credit Card,2021-01-07,Metrocity
5786,I687607,C299742,Male,49,Technology,3,3150.0,Credit Card,2021-01-07,Emaar Square Mall
5787,I236573,C188960,Female,42,Shoes,2,1200.34,Cash,2021-01-07,Istinye Park
5788,I296093,C264780,Female,42,Clothing,5,1500.4,Credit Card,2021-01-07,Istinye Park
5789,I327735,C765507,Male,36,Clothing,5,1500.4,Debit Card,2021-01-07,Mall of Istanbul
5790,I201191,C313278,Male,69,Clothing,2,600.16,Cash,2021-01-07,Kanyon
5791,I169894,C165812,Female,19,Clothing,2,600.16,Cash,2021-01-07,Istinye Park
5792,I152018,C653814,Male,55,Clothing,4,1200.32,Cash,2021-01-07,Emaar Square Mall
5793,I303459,C226999,Female,36,Books,1,15.15,Cash,2021-01-07,Metrocity
5794,I281554,C140532,Male,55,Clothing,4,1200.32,Debit Card,2021-01-07,Viaport Outlet
5795,I217897,C227022,Male,23,Clothing,5,1500.4,Debit Card,2021-01-07,Metrocity
5796,I752704,C286814,Female,27,Souvenir,3,35.19,Cash,2021-01-07,Mall of Istanbul
5797,I280967,C171036,Female,21,Toys,3,107.52,Debit Card,2021-01-07,Istinye Park
5798,I286446,C256162,Female,57,Shoes,5,3000.85,Cash,2021-01-07,Metrocity
5799,I124433,C573415,Female,55,Clothing,2,600.16,Credit Card,2021-01-07,Mall of Istanbul
5800,I280027,C247461,Female,54,Food & Beverage,2,10.46,Debit Card,2021-01-07,Emaar Square Mall
5801,I268532,C264637,Male,57,Books,2,30.3,Cash,2021-01-07,Metropol AVM
5802,I190677,C946478,Male,52,Clothing,3,900.24,Credit Card,2021-01-07,Forum Istanbul
5803,I149646,C339844,Male,26,Food & Beverage,4,20.92,Debit Card,2021-01-07,Metrocity
5804,I197820,C241478,Female,35,Food & Beverage,2,10.46,Cash,2021-01-07,Mall of Istanbul
5805,I158922,C336872,Female,47,Clothing,4,1200.32,Cash,2021-01-07,Emaar Square Mall
5806,I299215,C978119,Female,51,Food & Beverage,4,20.92,Cash,2021-01-07,Mall of Istanbul
5807,I359720,C235463,Male,39,Technology,5,5250.0,Cash,2021-01-07,Mall of Istanbul
5808,I163654,C117923,Female,59,Clothing,1,300.08,Credit Card,2021-01-07,Forum Istanbul
5809,I319330,C339585,Male,40,Clothing,5,1500.4,Cash,2021-01-07,Mall of Istanbul
5810,I179092,C385639,Female,21,Clothing,4,1200.32,Credit Card,2021-01-07,Cevahir AVM
5811,I118535,C104818,Female,60,Clothing,5,1500.4,Cash,2021-01-07,Kanyon
5812,I265014,C946883,Male,27,Toys,5,179.2,Cash,2021-01-07,Kanyon
5813,I950741,C255495,Female,43,Clothing,4,1200.32,Cash,2021-01-07,Mall of Istanbul
5814,I284320,C311849,Female,50,Clothing,1,300.08,Cash,2021-01-07,Istinye Park
5815,I834556,C248785,Female,52,Clothing,5,1500.4,Credit Card,2021-01-07,Viaport Outlet
5816,I156101,C273356,Male,27,Clothing,4,1200.32,Cash,2021-01-07,Cevahir AVM
5817,I221099,C103153,Female,57,Toys,2,71.68,Cash,2021-01-07,Metrocity
5818,I140781,C694715,Female,35,Clothing,4,1200.32,Cash,2021-01-07,Kanyon
5819,I277155,C231992,Male,29,Cosmetics,5,203.3,Credit Card,2021-01-07,Metrocity
5820,I157818,C884809,Female,53,Shoes,2,1200.34,Cash,2021-01-07,Viaport Outlet
5821,I826247,C874509,Male,41,Cosmetics,5,203.3,Cash,2021-01-07,Istinye Park
5822,I326146,C554087,Male,51,Clothing,2,600.16,Cash,2021-01-07,Metropol AVM
5823,I168181,C805154,Male,22,Clothing,3,900.24,Credit Card,2021-01-07,Metrocity
5824,I941927,C135333,Female,49,Food & Beverage,4,20.92,Cash,2021-01-07,Metropol AVM
5825,I320397,C247415,Female,18,Food & Beverage,3,15.69,Credit Card,2021-01-07,Mall of Istanbul
5826,I314137,C218638,Male,21,Clothing,1,300.08,Cash,2021-01-07,Istinye Park
5827,I226446,C173606,Female,23,Cosmetics,2,81.32,Credit Card,2021-01-07,Viaport Outlet
5828,I231535,C299858,Male,25,Books,5,75.75,Credit Card,2021-01-07,Mall of Istanbul
5829,I159340,C157014,Female,61,Food & Beverage,3,15.69,Cash,2021-01-07,Viaport Outlet
5830,I284988,C172217,Male,58,Technology,3,3150.0,Debit Card,2021-01-07,Istinye Park
5831,I249497,C276263,Female,47,Cosmetics,3,121.98,Credit Card,2021-01-07,Istinye Park
5832,I464310,C270231,Female,45,Technology,2,2100.0,Cash,2021-01-07,Zorlu Center
5833,I245231,C970421,Male,18,Toys,4,143.36,Debit Card,2021-01-07,Metrocity
5834,I437677,C400518,Male,27,Books,1,15.15,Credit Card,2021-01-07,Mall of Istanbul
5835,I562468,C903182,Male,49,Technology,3,3150.0,Cash,2021-01-07,Metrocity
5836,I201718,C186059,Female,50,Food & Beverage,2,10.46,Credit Card,2021-01-07,Kanyon
5837,I172190,C155929,Female,31,Technology,5,5250.0,Cash,2021-01-07,Kanyon
5838,I132882,C104573,Female,22,Cosmetics,4,162.64,Cash,2021-01-07,Emaar Square Mall
5839,I113667,C310388,Male,20,Food & Beverage,3,15.69,Credit Card,2021-01-07,Metrocity
5840,I273597,C305702,Female,48,Technology,5,5250.0,Cash,2021-01-07,Mall of Istanbul
5841,I194237,C285293,Female,22,Clothing,1,300.08,Credit Card,2021-01-07,Zorlu Center
5842,I228612,C156107,Female,19,Clothing,5,1500.4,Cash,2021-01-07,Kanyon
5843,I156432,C112121,Female,49,Cosmetics,1,40.66,Credit Card,2021-01-07,Emaar Square Mall
5844,I928383,C428552,Female,67,Clothing,5,1500.4,Debit Card,2021-01-07,Metropol AVM
5845,I326141,C242302,Female,38,Clothing,5,1500.4,Debit Card,2021-01-07,Forum Istanbul
5846,I120453,C232649,Female,19,Food & Beverage,3,15.69,Credit Card,2021-01-07,Metrocity
5847,I300828,C498991,Male,59,Clothing,2,600.16,Debit Card,2021-01-07,Mall of Istanbul
5848,I273060,C320778,Female,40,Toys,5,179.2,Cash,2021-01-07,Cevahir AVM
5849,I140728,C519378,Female,42,Toys,3,107.52,Cash,2021-01-07,Metropol AVM
5850,I500681,C543474,Female,51,Clothing,2,600.16,Cash,2021-01-07,Metrocity
5851,I523123,C229807,Female,63,Clothing,5,1500.4,Cash,2021-01-07,Istinye Park
5852,I339513,C260349,Male,63,Clothing,2,600.16,Debit Card,2021-01-07,Metrocity
5853,I109560,C221848,Female,65,Toys,1,35.84,Credit Card,2021-01-07,Kanyon
5854,I161726,C261290,Female,52,Shoes,3,1800.51,Credit Card,2021-01-07,Metrocity
5855,I267522,C264770,Male,43,Clothing,2,600.16,Credit Card,2021-01-07,Kanyon
5856,I358594,C133823,Female,22,Technology,2,2100.0,Credit Card,2021-01-07,Mall of Istanbul
5857,I317513,C324743,Female,25,Technology,3,3150.0,Credit Card,2021-01-07,Kanyon
5858,I148245,C223383,Female,58,Cosmetics,2,81.32,Credit Card,2021-01-07,Istinye Park
5859,I237285,C223173,Female,67,Toys,5,179.2,Cash,2021-01-07,Mall of Istanbul
5860,I215783,C334106,Male,67,Technology,4,4200.0,Credit Card,2021-01-07,Istinye Park
5861,I172389,C261206,Female,25,Toys,3,107.52,Cash,2021-01-07,Metrocity
5862,I285527,C329094,Female,67,Clothing,1,300.08,Debit Card,2021-01-07,Istinye Park
5863,I334373,C401641,Male,35,Cosmetics,2,81.32,Cash,2021-01-07,Kanyon
5864,I188737,C219171,Female,48,Clothing,1,300.08,Cash,2021-01-07,Mall of Istanbul
5865,I968148,C379398,Female,32,Clothing,3,900.24,Credit Card,2021-01-07,Metrocity
5866,I229077,C638459,Male,63,Toys,2,71.68,Credit Card,2021-01-07,Mall of Istanbul
5867,I427699,C232288,Male,38,Souvenir,3,35.19,Cash,2021-01-07,Metropol AVM
5868,I133413,C306916,Female,18,Souvenir,1,11.73,Cash,2021-01-07,Forum Istanbul
5869,I321678,C181650,Female,28,Souvenir,4,46.92,Credit Card,2021-01-07,Metropol AVM
5870,I164308,C269063,Female,31,Clothing,5,1500.4,Cash,2021-01-07,Emaar Square Mall
5871,I252806,C524013,Female,31,Food & Beverage,2,10.46,Cash,2021-01-07,Metropol AVM
5872,I206280,C287021,Male,67,Clothing,5,1500.4,Debit Card,2021-01-07,Kanyon
5873,I431541,C154952,Male,63,Clothing,1,300.08,Credit Card,2021-01-07,Metrocity
5874,I168639,C299725,Male,61,Clothing,2,600.16,Cash,2021-01-08,Cevahir AVM
5875,I332420,C196715,Male,46,Cosmetics,5,203.3,Credit Card,2021-01-08,Metrocity
5876,I106940,C624142,Male,52,Food & Beverage,5,26.15,Cash,2021-01-08,Mall of Istanbul
5877,I306356,C180203,Female,35,Food & Beverage,4,20.92,Credit Card,2021-01-08,Mall of Istanbul
5878,I195365,C918291,Male,23,Clothing,2,600.16,Debit Card,2021-01-08,Mall of Istanbul
5879,I259357,C204218,Female,67,Cosmetics,5,203.3,Cash,2021-01-08,Metropol AVM
5880,I357289,C295209,Male,27,Food & Beverage,2,10.46,Credit Card,2021-01-08,Metropol AVM
5881,I159692,C651535,Male,31,Books,1,15.15,Cash,2021-01-08,Forum Istanbul
5882,I136787,C265237,Male,29,Food & Beverage,5,26.15,Cash,2021-01-08,Kanyon
5883,I135017,C263801,Male,36,Toys,2,71.68,Credit Card,2021-01-08,Istinye Park
5884,I224556,C260604,Female,40,Souvenir,5,58.65,Credit Card,2021-01-08,Mall of Istanbul
5885,I309099,C207182,Female,33,Food & Beverage,1,5.23,Cash,2021-01-08,Mall of Istanbul
5886,I224175,C224908,Female,26,Shoes,5,3000.85,Credit Card,2021-01-08,Forum Istanbul
5887,I122914,C159000,Female,32,Clothing,1,300.08,Cash,2021-01-08,Metrocity
5888,I254406,C529413,Male,46,Clothing,2,600.16,Cash,2021-01-08,Mall of Istanbul
5889,I231856,C230149,Female,45,Food & Beverage,2,10.46,Credit Card,2021-01-08,Forum Istanbul
5890,I113703,C166145,Female,41,Clothing,1,300.08,Cash,2021-01-08,Kanyon
5891,I132483,C115668,Male,21,Clothing,4,1200.32,Debit Card,2021-01-08,Metrocity
5892,I131952,C246102,Male,66,Toys,3,107.52,Cash,2021-01-08,Metropol AVM
5893,I339352,C869561,Female,46,Food & Beverage,2,10.46,Cash,2021-01-08,Metrocity
5894,I324465,C179086,Female,22,Food & Beverage,5,26.15,Debit Card,2021-01-08,Metrocity
5895,I245263,C200417,Male,46,Toys,2,71.68,Cash,2021-01-08,Metropol AVM
5896,I554224,C113994,Male,42,Food & Beverage,4,20.92,Debit Card,2021-01-08,Kanyon
5897,I211198,C167048,Female,60,Shoes,2,1200.34,Cash,2021-01-08,Cevahir AVM
5898,I144482,C325596,Female,39,Clothing,5,1500.4,Cash,2021-01-08,Istinye Park
5899,I193182,C115914,Female,63,Shoes,5,3000.85,Cash,2021-01-08,Metrocity
5900,I602334,C264734,Female,25,Toys,3,107.52,Debit Card,2021-01-08,Istinye Park
5901,I294986,C205259,Male,38,Clothing,4,1200.32,Credit Card,2021-01-08,Mall of Istanbul
5902,I160379,C296217,Female,54,Clothing,5,1500.4,Cash,2021-01-08,Kanyon
5903,I428525,C176063,Male,61,Shoes,5,3000.85,Cash,2021-01-08,Kanyon
5904,I109733,C372399,Male,63,Food & Beverage,1,5.23,Debit Card,2021-01-08,Mall of Istanbul
5905,I140671,C210080,Male,34,Technology,3,3150.0,Cash,2021-01-08,Metrocity
5906,I332245,C152430,Female,45,Cosmetics,5,203.3,Cash,2021-01-08,Metrocity
5907,I651781,C185995,Male,33,Books,2,30.3,Cash,2021-01-08,Mall of Istanbul
5908,I959758,C329413,Male,29,Clothing,1,300.08,Cash,2021-01-08,Metrocity
5909,I191716,C297061,Female,34,Shoes,5,3000.85,Cash,2021-01-08,Istinye Park
5910,I130562,C375760,Female,46,Shoes,4,2400.68,Cash,2021-01-08,Emaar Square Mall
5911,I302377,C192263,Female,21,Technology,3,3150.0,Credit Card,2021-01-08,Cevahir AVM
5912,I203772,C271031,Female,63,Clothing,4,1200.32,Cash,2021-01-08,Forum Istanbul
5913,I172400,C208938,Female,33,Shoes,3,1800.51,Debit Card,2021-01-08,Kanyon
5914,I824367,C816846,Male,27,Clothing,5,1500.4,Credit Card,2021-01-08,Metropol AVM
5915,I211711,C230276,Female,48,Clothing,2,600.16,Debit Card,2021-01-08,Istinye Park
5916,I101115,C540954,Female,30,Cosmetics,4,162.64,Credit Card,2021-01-08,Metrocity
5917,I218372,C236840,Female,38,Cosmetics,3,121.98,Cash,2021-01-08,Emaar Square Mall
5918,I151186,C270665,Female,61,Clothing,5,1500.4,Cash,2021-01-08,Kanyon
5919,I254501,C784422,Female,38,Food & Beverage,5,26.15,Cash,2021-01-08,Metrocity
5920,I181793,C801684,Female,59,Toys,3,107.52,Cash,2021-01-08,Metrocity
5921,I109646,C233228,Male,30,Clothing,1,300.08,Cash,2021-01-08,Zorlu Center
5922,I143711,C287616,Male,66,Cosmetics,2,81.32,Cash,2021-01-08,Zorlu Center
5923,I175636,C708832,Female,69,Toys,4,143.36,Debit Card,2021-01-08,Istinye Park
5924,I246003,C154604,Male,46,Clothing,1,300.08,Debit Card,2021-01-08,Metrocity
5925,I378028,C100336,Male,55,Clothing,3,900.24,Debit Card,2021-01-08,Zorlu Center
5926,I307962,C129813,Male,19,Clothing,5,1500.4,Credit Card,2021-01-08,Mall of Istanbul
5927,I172191,C253217,Female,40,Shoes,1,600.17,Debit Card,2021-01-08,Metrocity
5928,I433586,C756072,Female,34,Clothing,1,300.08,Credit Card,2021-01-08,Metropol AVM
5929,I194728,C167216,Female,52,Shoes,2,1200.34,Debit Card,2021-01-08,Metrocity
5930,I107465,C274028,Female,51,Shoes,1,600.17,Cash,2021-01-08,Kanyon
5931,I141090,C813819,Male,39,Clothing,1,300.08,Cash,2021-01-08,Mall of Istanbul
5932,I814735,C230491,Female,35,Technology,2,2100.0,Credit Card,2021-01-08,Emaar Square Mall
5933,I615977,C222265,Male,52,Cosmetics,4,162.64,Cash,2021-01-08,Mall of Istanbul
5934,I128930,C172829,Female,28,Food & Beverage,5,26.15,Debit Card,2021-01-08,Metrocity
5935,I423567,C141773,Female,27,Clothing,3,900.24,Cash,2021-01-08,Mall of Istanbul
5936,I292573,C261741,Female,56,Cosmetics,2,81.32,Cash,2021-01-08,Metropol AVM
5937,I150311,C306320,Female,45,Clothing,4,1200.32,Cash,2021-01-08,Cevahir AVM
5938,I930171,C114222,Female,48,Clothing,4,1200.32,Cash,2021-01-08,Kanyon
5939,I229227,C338334,Female,36,Clothing,2,600.16,Credit Card,2021-01-08,Kanyon
5940,I839066,C195796,Female,57,Shoes,5,3000.85,Credit Card,2021-01-08,Forum Istanbul
5941,I108983,C968095,Female,54,Toys,5,179.2,Cash,2021-01-08,Istinye Park
5942,I621268,C526019,Male,42,Technology,4,4200.0,Credit Card,2021-01-08,Kanyon
5943,I259604,C132669,Female,54,Toys,3,107.52,Debit Card,2021-01-08,Metrocity
5944,I266448,C235012,Female,33,Food & Beverage,2,10.46,Cash,2021-01-08,Emaar Square Mall
5945,I262354,C151117,Male,26,Clothing,4,1200.32,Cash,2021-01-08,Metropol AVM
5946,I320722,C340180,Male,67,Food & Beverage,4,20.92,Cash,2021-01-08,Mall of Istanbul
5947,I125712,C129300,Female,23,Clothing,4,1200.32,Credit Card,2021-01-08,Mall of Istanbul
5948,I149572,C223488,Male,24,Shoes,5,3000.85,Credit Card,2021-01-08,Metropol AVM
5949,I190400,C154020,Female,29,Cosmetics,3,121.98,Cash,2021-01-08,Mall of Istanbul
5950,I313800,C679870,Female,32,Clothing,4,1200.32,Credit Card,2021-01-08,Metropol AVM
5951,I165245,C956067,Female,60,Clothing,3,900.24,Credit Card,2021-01-08,Viaport Outlet
5952,I166736,C102542,Female,40,Cosmetics,5,203.3,Cash,2021-01-08,Mall of Istanbul
5953,I234985,C587883,Male,39,Clothing,2,600.16,Cash,2021-01-08,Cevahir AVM
5954,I158926,C758115,Female,51,Cosmetics,5,203.3,Credit Card,2021-01-08,Mall of Istanbul
5955,I645790,C101746,Female,66,Clothing,5,1500.4,Debit Card,2021-01-08,Istinye Park
5956,I248380,C248815,Female,35,Souvenir,3,35.19,Cash,2021-01-08,Kanyon
5957,I282782,C287981,Male,63,Technology,1,1050.0,Cash,2021-01-08,Kanyon
5958,I147551,C259233,Male,54,Clothing,1,300.08,Cash,2021-01-08,Viaport Outlet
5959,I164470,C120267,Female,58,Toys,3,107.52,Debit Card,2021-01-08,Metropol AVM
5960,I133085,C681557,Male,64,Clothing,1,300.08,Cash,2021-01-08,Kanyon
5961,I211514,C115929,Male,26,Shoes,2,1200.34,Credit Card,2021-01-08,Metrocity
5962,I239331,C303379,Male,67,Clothing,4,1200.32,Cash,2021-01-08,Viaport Outlet
5963,I440685,C102371,Female,62,Shoes,5,3000.85,Credit Card,2021-01-08,Zorlu Center
5964,I360537,C227396,Male,57,Technology,2,2100.0,Credit Card,2021-01-08,Emaar Square Mall
5965,I134168,C355184,Female,28,Food & Beverage,4,20.92,Credit Card,2021-01-08,Kanyon
5966,I311886,C274882,Female,66,Technology,4,4200.0,Cash,2021-01-08,Mall of Istanbul
5967,I910809,C276835,Female,60,Books,3,45.45,Debit Card,2021-01-08,Forum Istanbul
5968,I273937,C320061,Female,37,Clothing,4,1200.32,Credit Card,2021-01-08,Kanyon
5969,I567729,C176079,Female,45,Technology,2,2100.0,Cash,2021-01-08,Kanyon
5970,I229908,C209080,Male,49,Clothing,2,600.16,Debit Card,2021-01-08,Metrocity
5971,I116172,C245346,Male,53,Books,4,60.6,Credit Card,2021-01-08,Kanyon
5972,I256672,C307083,Female,42,Clothing,2,600.16,Credit Card,2021-01-08,Metropol AVM
5973,I680313,C113608,Female,21,Books,5,75.75,Cash,2021-01-08,Kanyon
5974,I282450,C291002,Female,34,Food & Beverage,2,10.46,Credit Card,2021-01-08,Mall of Istanbul
5975,I151405,C256978,Female,38,Toys,1,35.84,Credit Card,2021-01-08,Metrocity
5976,I439624,C302792,Female,48,Cosmetics,5,203.3,Debit Card,2021-01-08,Kanyon
5977,I132992,C214812,Male,48,Clothing,2,600.16,Debit Card,2021-01-08,Emaar Square Mall
5978,I650040,C336087,Female,68,Clothing,4,1200.32,Credit Card,2021-01-08,Metrocity
5979,I218662,C414525,Male,32,Clothing,2,600.16,Cash,2021-01-08,Mall of Istanbul
5980,I195526,C952402,Male,25,Cosmetics,3,121.98,Cash,2021-01-08,Kanyon
5981,I295129,C251374,Female,58,Clothing,3,900.24,Cash,2021-01-08,Istinye Park
5982,I254234,C293948,Female,66,Food & Beverage,4,20.92,Credit Card,2021-01-08,Emaar Square Mall
5983,I383865,C180540,Female,61,Clothing,3,900.24,Credit Card,2021-01-08,Metropol AVM
5984,I634369,C233422,Female,29,Toys,2,71.68,Cash,2021-01-08,Metrocity
5985,I101554,C273482,Female,41,Clothing,2,600.16,Cash,2021-01-08,Emaar Square Mall
5986,I102042,C539103,Male,42,Cosmetics,3,121.98,Credit Card,2021-01-08,Kanyon
5987,I163618,C123445,Female,46,Clothing,2,600.16,Cash,2021-01-08,Emaar Square Mall
5988,I204139,C980413,Female,37,Food & Beverage,4,20.92,Credit Card,2021-01-08,Kanyon
5989,I258492,C135332,Female,59,Clothing,4,1200.32,Cash,2021-01-08,Viaport Outlet
5990,I234000,C950006,Male,21,Clothing,2,600.16,Cash,2021-01-08,Kanyon
5991,I133220,C172557,Female,64,Books,4,60.6,Credit Card,2021-01-08,Cevahir AVM
5992,I170583,C269006,Male,34,Toys,2,71.68,Debit Card,2021-01-08,Kanyon
5993,I308609,C819108,Female,27,Cosmetics,3,121.98,Debit Card,2021-01-08,Metropol AVM
5994,I199702,C329130,Male,36,Toys,3,107.52,Credit Card,2021-01-08,Mall of Istanbul
5995,I230384,C621808,Female,41,Shoes,5,3000.85,Debit Card,2021-01-08,Cevahir AVM
5996,I286722,C244837,Male,24,Food & Beverage,2,10.46,Debit Card,2021-01-08,Mall of Istanbul
5997,I144937,C201375,Male,21,Toys,2,71.68,Credit Card,2021-01-08,Zorlu Center
5998,I273800,C290158,Female,53,Cosmetics,2,81.32,Cash,2021-01-08,Mall of Istanbul
